@id,name,@lat,@lon,railway,public_transport
305474760,Himmelpforten,53.6231085,9.3114874,halt,station
305478146,Nordholz,53.7786516,8.6213416,station,station
305478606,Wremen,53.6470219,8.5213367,halt,station
305568785,Deining (Oberpf),49.2039825,11.5155161,halt,station
305629619,Höfingen,48.8150618,9.0262583,halt,station
305641035,Malmsheim,48.7717903,8.9046322,halt,
305738673,Fischach,48.2919546,10.6539322,station,station
305754384,Friedrichsfeld (Niederrhein),51.6212980,6.6515488,halt,station
305799011,Rehna,53.7742129,11.0497073,halt,
305949658,Goßdorf-Kohlmühle,50.9586870,14.0069900,halt,
305949755,Lohsdorf,50.9583677,14.0062058,halt,
306000038,Altranft,52.7634428,14.0823202,halt,station
306006039,Niederfinow,52.8308142,13.9280127,station,station
306006046,Falkenberg (Mark),52.8077685,13.9601362,halt,station
306023089,Waldsieversdorf,52.5422939,14.0861689,halt,station
306196724,Petershagen-Lahde,52.3679903,9.0097770,station,station
306432974,Lauenbrück,53.1971209,9.5640765,station,station
306439622,Holm-Seppensen,53.2845241,9.8699302,halt,station
306449499,Ruschwedel,53.4462694,9.5603005,halt,station
306451291,Bargstedt,53.4576036,9.4459649,halt,station
306460747,Oerel,53.4941641,9.0328353,halt,station
306469340,Herzhorn,53.7835600,9.4841340,halt,station
306490155,Münzenberg,50.4643372,8.7709639,station,station
306597576,Wiehl,50.9469526,7.5484458,station,station
307062602,Hochstätten (Pfalz),49.7637007,7.8290729,halt,station
307422637,Biederitz,52.1523479,11.7156965,station,station
307434185,Plüschow,53.8371413,11.2860383,halt,station
307623233,Nordenham,53.4836371,8.4873904,station,station
307849375,Kleinensiel,53.4442936,8.4761240,halt,station
307849376,Rodenkirchen (Oldb),53.4010753,8.4552785,station,station
307856927,Elsfleth,53.2340614,8.4640555,station,station
307960537,Westönnen,51.5575197,7.9610141,halt,station
308013044,Reutlingen-Betzingen,48.4962783,9.1752751,halt,station
308401372,Bruchhausen-Vilsen Ost,52.8277780,9.0168280,halt,
308401374,Bruchhausen-Vilsen Marktplatz,52.8278742,9.0052864,halt,
308676741,Gettenau-Bingenheim,50.3800948,8.8860948,halt,stop_position
308823568,Sörup,54.7165159,9.6701546,station,station
308833816,Gokels,54.1187698,9.4699520,halt,stop_position
308834606,Osterstedt,54.1022173,9.5754549,halt,stop_position
308837345,Pönitz,54.0459931,10.6711496,station,station
308944333,Westbarthausen,52.0970404,8.2325562,halt,station
308961961,Adorf (Erzgeb),50.7638406,12.8736533,halt,stop_position
308965023,Hettstedt,51.6369532,11.5132573,station,stop_position
308965153,Jahnsdorf (Erzgeb),50.7549705,12.8576710,halt,stop_position
308991790,Dorfchemnitz,50.6658387,12.8398351,halt,station
308991797,Burkhardtsdorf,50.7332784,12.9324829,station,station
308991799,Kemtau,50.7428579,12.9540702,halt,station
308991805,Einsiedel,50.7729384,12.9728113,station,station
308991806,Chemnitz-Erfenschlag Mitte,50.7876498,12.9502041,halt,station
308995538,Redwitz (Rodach),50.1689647,11.2075788,halt,station
309122777,Kindsbach,49.4196172,7.6138047,station,station
309277017,Dortmund-Nette/Oestrich,51.5614628,7.3777339,halt,station
309443287,Radis,51.7547176,12.5040600,station,station
309447968,Thermalbad,50.9507552,6.9806161,halt,
309447985,Rosengarten,50.9517395,6.9792109,halt,
309448038,Tanzbrunnen,50.9472048,6.9725633,station,station
309729297,Teutschenthal Ost,51.4657405,11.8199421,halt,
309979539,Dortmund-Dorstfeld Süd,51.5007486,7.4199735,halt,station
309979876,Dortmund Universität,51.4927542,7.4177214,halt,station
309994891,Dedenhausen,52.4322316,10.2388804,halt,station
310046339,Brötzingen Mitte,48.8894905,8.6671189,station,station
310046365,Ersingen,48.9304987,8.6389892,halt,
310093825,Mainz-Laubenheim,49.9611546,8.3141407,halt,station
310256969,Wuppertal-Ronsdorf,51.2263144,7.2155577,station,station
310349029,Heinsberg (Rheinl),51.0645183,6.0996221,station,station
310394940,Haunetal-Neukirchen,50.7708080,9.6925451,station,
310817902,Caputh-Geltow,52.3503680,12.9844788,halt,station
310844645,Hochneukirch,51.1032291,6.4664207,halt,station
310846313,Maulbronn,48.9965651,8.8026758,station,stop_position
310972295,Neuburg (Rhein),48.9921576,8.2383714,halt,station
311315984,Siegelsbach,49.2710028,9.0871602,station,
311371489,Lampertsmühle-Otterbach,49.4836184,7.7294232,station,station
311539608,Fallersleben,52.4234993,10.7174392,station,station
311726699,Bad Rappenau,49.2377686,9.1015414,station,station
311915727,Dirmingen,49.4154679,7.0123912,halt,station
312059662,Hillnhütten,50.9728450,8.0715756,halt,station
312059751,Vormwald Dorf,50.9900244,8.1270944,halt,station
312060001,Vormwald,50.9804992,8.1429492,halt,station
312064677,Birkelbach,51.0207447,8.2527072,halt,station
312065335,Aue-Wingeshausen,51.0517863,8.2901594,halt,station
312065814,Berghausen bei Wittgenstein,51.0331123,8.3503690,halt,station
312065892,Raumland-Markhausen,51.0339760,8.3682072,halt,station
312066123,Bad Berleburg,51.0514994,8.3941779,halt,station
312466861,Beimerstetten,48.4822802,9.9768801,station,station
312468062,Urspring,48.5499847,9.8947884,halt,station
312586262,Überseequartier,53.5404236,9.9984314,station,station
312755973,Calbe (Saale) West,51.9052660,11.7579527,station,station
312760352,Förderstedt,51.9017783,11.6319122,halt,stop_position
312959037,Altentreptow,53.6919088,13.2429133,station,station
312994251,Mockrehna,51.5055684,12.8194798,station,station
313032305,Bad Säckingen,47.5559080,7.9489671,station,station
313098519,Essen (Oldenburg),52.7234288,7.9454061,station,station
313199162,Bannemin-Mölschow,54.0713689,13.8362361,halt,station
313512323,Heiligenfelde,52.8793650,8.8640978,halt,
313513682,Süstedt,52.8620242,8.9192572,halt,
313583868,Brotdorf,49.4655518,6.6793832,halt,
313815759,Münzesheim Ost,49.1213234,8.7265141,halt,
313815955,Gochsheim,49.1095300,8.7443363,station,station
313974906,Lichtenberg (Erzgeb),50.8399904,13.4036334,halt,station
315274167,Burg Stargard,53.4997494,13.3031310,station,station
315295714,Cammin,53.4387707,13.2995797,halt,station
315806747,Daaden,50.7404170,7.9639121,station,station
315806903,Niederdreisbach,50.7555212,7.9226360,halt,station
315813515,Biersdorf-Ort(Ww),50.7481435,7.9492272,halt,station
315813531,Schutzbach,50.7581850,7.9039400,halt,station
316021790,Kaiserdamm,52.5100921,13.2831263,station,station
316032674,Museumsbahn Losheim,49.5056885,6.7468745,station,station
316260514,Bruchmühlbach-Miesau,49.3853679,7.4444505,halt,station
316262000,Fröndenberg-Frömern,51.4992915,7.7359683,halt,station
316511531,Zella-Mehlis West,50.6584439,10.6500552,halt,stop_position
316777129,Thann-Matzbach,48.2664599,12.0474669,station,station
316785013,Schönhauser Allee,52.5492430,13.4155955,station,station
316921352,Eichenau,48.1794114,11.3279504,station,station
317032154,Malsfeld-Beiseförth,51.0830590,9.5533371,station,station
317288659,Waldhausen,48.6356884,9.9076307,station,station
317585100,Klitten / Klětno,51.3485929,14.5906223,halt,station
318360073,Trabitz,49.8014163,11.8946385,station,station
318361048,Kemnath-Neustadt,49.8439196,11.8622805,station,station
318478783,Blaibach(Oberpf),49.1640394,12.8078913,halt,station
318551978,Bachfeld,50.4057428,10.9826293,halt,stop_position
318552132,Seltendorf,50.3869958,11.0640810,halt,stop_position
318552141,Effelder (Thür),50.3798662,11.0759080,halt,stop_position
318552314,Mengersgereuth-Hämmern Ost,50.3893093,11.1277456,halt,stop_position
318558396,Blechhammer (Thür),50.3969391,11.2032832,station,station
318558429,Steinach (Thür) Süd,50.4231137,11.1663927,halt,station
318594770,Thaleischweiler-Fröschen,49.2613118,7.5787524,halt,station
319508549,Bochum West,51.4815762,7.2111833,halt,station
319785121,Haren (Ems),52.7850347,7.3013828,station,station
319797811,Dingden,51.7703706,6.6079862,halt,station
319806465,Büchenbach,49.2674239,11.0741861,halt,station
319821764,Altenglan,49.5482024,7.4620608,station,station
319921063,Hagen-Wehringhausen,51.3535607,7.4527793,halt,station
319940902,Etzenricht,49.6287827,12.0982724,halt,station
320025455,Schierling,48.8318007,12.1427650,halt,station
320186670,Friedrichswalde,53.0305599,13.7030852,halt,stop_position
320947350,Gelindchen,50.9978518,6.0586448,halt,
321313121,Solpke,52.5003042,11.2941793,station,station
321342784,Gardelegen,52.5184153,11.4045919,station,station
321375205,Roßtal,49.4004557,10.8982343,station,station
321484595,Hilter a.T.W.,52.1352030,8.1522176,halt,station
321555238,Frankfurt (Oder),52.3365359,14.5466945,station,station
321647864,Teicha,51.5553230,11.9593576,halt,stop_position
321673055,Frankfurt (Oder)-Neuberesinchen,52.3224358,14.5463202,halt,station
321673410,Gödenstorf-Oelstorf,53.2299046,10.1295950,station,station
321807471,Witzighausen,48.3174632,10.0981324,halt,stop_position
321973032,Oesede,52.2086898,8.0643167,halt,station
321983943,Draisinen-Ostbahnhof Ocholt,53.2013038,7.8942747,halt,
322090351,Iserlohnerheide,51.3999377,7.6920944,halt,station
322090933,Kalthof (Kr Iserlohn),51.4253091,7.6720572,station,station
322539164,Parchim,53.4300960,11.8307565,station,station
322539357,Dütschow,53.4020147,11.6787013,halt,
322539715,Neustadt-Glewe,53.3774340,11.5936035,station,station
322539980,Groß Laasch,53.3464181,11.5340084,halt,station
322706435,Stubersheim,48.5942005,9.9209044,station,station
322706437,Gussenstadt,48.6399021,9.9575835,station,station
322787536,Beuchow,54.3620483,13.5027358,halt,
322787549,Posewald,54.3680724,13.5285827,halt,
322787585,Seelvitz,54.3674624,13.5610087,station,station
322787590,Serams,54.3778006,13.5832138,halt,
322787627,Jagdschloß Granitz,54.3764668,13.6198922,halt,
322787646,Garftitz,54.3776941,13.6387321,station,station
322790580,Neetze,53.2696320,10.6255545,station,stop_position
322859768,Boppard-Bad Salzig,50.2050999,7.6357542,halt,station
322955173,Rammelsbach,49.5421836,7.4442587,halt,station
324223788,Ostseebad Binz,54.4049780,13.6006496,station,station
325107873,Werne a d Lippe,51.6697497,7.6228994,station,station
329433035,Bad Sebastiansweiler-Belsen,48.3954699,9.0299061,halt,station
329433040,Bisingen,48.3129385,8.9212491,station,station
329511440,Jungingen,48.3262669,9.0379138,station,station
329511448,Killer,48.3163299,9.0604444,halt,station
329511457,Burladingen West,48.2922191,9.0992573,halt,station
329539435,Veringenstadt,48.1815338,9.2109347,station,station
329580513,Albstadt-Ebingen West,48.2113872,8.9969772,station,station
329580519,Albstadt-Lautlingen,48.2136632,8.9551046,halt,
330064065,Gräveneck,50.4519729,8.2507779,halt,stop_position
330069940,Aumenau,50.4002776,8.2491357,station,stop_position
330080965,Kuhbrücke,50.7835037,6.4866495,halt,station
330093296,Heimbach (Eifel),50.6366292,6.4735506,station,station
330791015,Garbenteich,50.5403412,8.7451960,halt,stop_position
331194332,Molkenkur,49.4071570,8.7146699,halt,
331223356,Löcknitz,53.4560235,14.2156133,station,station
331311206,Augustfehn,53.2209059,7.7592462,station,station
331328525,Pressath,49.7640216,11.9390311,station,station
331419442,Holzhau Skilift,50.7338170,13.5766706,halt,station
331879462,Miesbach,47.7907904,11.8307819,station,station
332088371,Waldkirchen(Erzgeb.),50.7624711,13.0905101,halt,station
332088375,Annaberg-Buchholz Mitte,50.5668558,12.9990559,halt,station
332099748,Merzig (Saar),49.4365845,6.6341891,station,station
332099750,Bous (Saar),49.2760766,6.7923999,station,station
332110294,Wahrenholz,52.6079353,10.6069321,halt,station
332652921,Hadmersleben,52.0073098,11.3246265,halt,stop_position
332785625,Herrnburg,53.8377199,10.7597958,station,station
332785782,Lüdersdorf (Meckl),53.8329494,10.8149461,halt,station
332786255,Schönberg (Meckl),53.8535346,10.9279621,station,station
332786689,Grieben (Meckl),53.8512367,11.0685896,station,station
333071038,Engstlatt,48.2971505,8.8751560,station,station
333165742,Braunschweig Hauptbahnhof,52.2521444,10.5403354,station,station
333574272,Kapellenberg,49.5297770,8.5753230,halt,station
334023751,Stryck,51.2824095,8.6306235,halt,station
334065187,Twiste,51.3363466,8.9639638,halt,station
334068798,Mengeringhausen,51.3605423,8.9898422,halt,station
334371619,Zwickau Zentrum,50.7155011,12.4968557,halt,stop_position
335642762,Friedrichsthal (Bayreuth),49.9625619,11.6281797,halt,station
335701661,Dortmund-Somborn,51.4959817,7.3500509,halt,station
335897323,Marienborn,52.1978366,11.1234244,station,station
335897332,Wefensleben,52.1767909,11.1554609,station,
336210793,Streitberg,49.8078416,11.2169424,station,station
336753010,Fohrde,52.4843013,12.4628823,halt,station
337719389,Reinhardsbrunn-Friedrichroda,50.8635075,10.5627352,halt,stop_position
337734692,Waltershausen Schnepfenthal,50.8839765,10.5762353,halt,stop_position
337734710,Friedrichroda,50.8619755,10.5764147,halt,stop_position
338095830,Wörth Mozartstraße,49.0550804,8.2518908,halt,station
338177823,Schierwaldenrath,51.0137652,6.0381883,station,station
338177828,Birgden,51.0088359,6.0586820,station,station
338177830,Stahe,50.9840082,6.0618008,halt,
338810204,Barbelroth,49.1040567,8.0701115,halt,station
338810205,Kapellen-Drusweiler,49.1055890,8.0309300,halt,station
338899629,Wolfsburg Hauptbahnhof,52.4294853,10.7871395,station,station
339185173,Katzenfurt,50.6159266,8.3428783,halt,station
339185174,Ehringshausen,50.5949943,8.3839762,station,station
339186846,Sinn,50.6493886,8.3252352,station,station
339243934,Hammerstein,47.6903052,7.6441387,halt,
339259005,Lich,50.5147260,8.8217496,station,stop_position
339362086,Rimbach,49.6273077,8.7573794,station,station
339362129,Lörzenbach-Fahrenbach,49.6386862,8.7644613,halt,stop_position
339362300,Fürth (Odenwald),49.6484006,8.7804585,halt,stop_position
339634391,Saarbrücken Ost,49.2305114,7.0187113,halt,station
339635642,Saarbrücken-Schafbrücke,49.2280396,7.0492922,halt,station
339638529,Rentrisch,49.2595276,7.0785908,halt,station
340181309,Hennigsdorf (bei Berlin),52.6388926,13.2052516,station,station
340478778,Spiegelau,48.9176328,13.3594651,halt,station
342900911,Heinzenhausen,49.6255920,7.6077290,halt,station
342905083,Wolfstein,49.5841205,7.6111400,station,station
342905114,Roßbach (Pfalz),49.5721354,7.6233039,halt,station
342905162,Kreimbach-Kaulbach,49.5510077,7.6318032,halt,station
342905230,Sulzbachtal,49.5225723,7.6637452,halt,station
342905260,Hirschhorn (Pfalz),49.5154429,7.6812801,halt,station
343368649,Abzweig Mühlrose,51.5067053,14.5839181,halt,
343683699,Dürrenwaid,50.3571598,11.5171331,station,station
343805839,Lietzow (Rügen),54.4810721,13.5118000,station,station
343808466,Zarrendorf,54.2406086,13.0800483,halt,station
344445860,Aschersleben,51.7569838,11.4658067,station,station
344460684,Südbahnhof,48.6772503,9.0103583,halt,station
344460689,Böblingen Heusteigstraße,48.6756510,9.0257183,halt,station
344506913,Oberlenningen,48.5543574,9.4708048,station,station
344506914,Unterlenningen,48.5653944,9.4604543,halt,station
344806939,Manebach,50.6802973,10.8625126,halt,stop_position
344894211,Anzefahr,50.8455005,8.8599390,halt,station
345000935,Bremen-Farge,53.2051515,8.5165056,station,station
345531516,"Limbach (b Homburg,Saar)",49.3124674,7.2800198,halt,station
345590334,Breitungen (Werra),50.7524258,10.3222559,halt,stop_position
345609646,Schalkau,50.4005413,11.0017166,halt,stop_position
345669219,Faulbach (Main),49.7870593,9.4376274,halt,station
346212675,Pasewalk Ost,53.5095714,14.0097015,station,station
346300985,Wilhelmstal,51.2044528,7.3045456,halt,
346658905,Dresden-Dobritz,51.0116677,13.8086187,halt,station
347468710,Bremen-Walle,53.1034842,8.7865535,halt,station
347475456,Etelsen,52.9991949,9.1238935,station,station
347475804,Langwedel,52.9779570,9.1947349,station,station
347476808,Dörverden,52.8468216,9.2464731,station,station
347724694,Ibbenbüren Aasee,52.2658575,7.7345931,halt,
348043597,Pfronten-Weißbach,47.5958614,10.5573439,station,station
348053953,Herrenberg Zwerchweg,48.5850548,8.8676835,halt,station
348077013,Heidelberger Platz,52.4802953,13.3114364,halt,station
348080739,Nieder Ohmen,50.6451199,9.0339804,station,stop_position
348123218,Watzenborn-Steinberg,50.5454773,8.7227742,halt,stop_position
348348641,Friedrichshagen,52.4573763,13.6232934,station,station
349002903,Heppenheim (Bergstraße),49.6416143,8.6333327,station,station
351908470,Trais-Horloff,50.4507008,8.9108824,halt,stop_position
351910833,Borsdorf,50.4296152,8.9742600,halt,stop_position
351916420,Effolderbach,50.3384792,9.0075634,halt,stop_position
351920673,Lieblos,50.2070235,9.1445779,halt,stop_position
352691149,Wölfersheim-Södel,50.3971608,8.8162201,halt,stop_position
352692661,Melbach,50.3789285,8.8115165,halt,stop_position
352694440,Häuserhof,50.4184536,8.9386010,halt,stop_position
352696687,Weckesheim,50.3597114,8.8419164,halt,stop_position
352779047,Fürfurt,50.4300508,8.2533780,halt,stop_position
352780415,Löhnberg,50.5097346,8.2748452,station,stop_position
352784384,Saasen,50.5940403,8.8817771,halt,stop_position
352925614,Ehringshausen,50.7088057,9.1019082,station,stop_position
352925739,Zell-Romrod,50.7275006,9.2000877,halt,stop_position
352926465,Angersbach,50.6309608,9.4470051,halt,stop_position
352926670,Bad Salzschlirf,50.6270119,9.4940761,station,stop_position
353017266,Möringen (Altmark),52.5815165,11.7481457,halt,station
353272623,Dossenheim Bahnhof,49.4484214,8.6697986,halt,stop_position
353664768,Wuhlheide,52.4685507,13.5543359,station,station
354426638,Priort,52.5164775,12.9714399,station,station
354883879,Collenberg,49.7710419,9.3300399,halt,station
354883882,Hasloch (Main),49.7894614,9.4823202,halt,station
354883883,Reicholzheim,49.7287527,9.5273105,halt,station
354883921,Gamburg (Tauber),49.6981057,9.5949903,station,station
354883929,Niklashausen,49.7017634,9.6138732,halt,station
355154380,Schnaudertal,51.0540130,12.3262440,halt,station
355162422,Regis-Breitingen,51.0837762,12.4259400,station,station
355211015,Dortmund-Oespel,51.4883923,7.3835428,halt,station
355532543,Reußen,51.5032195,12.1349545,station,station
355602680,Deutzen,51.1146316,12.4195305,halt,
355940136,Bad Mergentheim,49.4937150,9.7717364,station,station
356269203,Schechen,47.9268357,12.1265553,halt,station
358427259,Flechtingen,52.3480109,11.2613956,station,station
358489000,Bramsche,52.4109547,7.9749336,station,station
359667071,Wiesa,50.6105487,13.0234636,halt,station
359969892,Könnern,51.6741196,11.7797781,station,station
359973806,Laudenbach (Württ),49.4552191,9.9232517,halt,station
360060580,Oberbrechen,50.3546258,8.1876076,station,stop_position
360062294,Niederbrechen,50.3596406,8.1597146,station,stop_position
360062506,Lindenholzhausen,50.3768147,8.1334081,halt,stop_position
360388347,Bahnhof Grenzau,50.4566995,7.6650630,halt,
360637670,Hassel (Saar),49.2635886,7.1713911,halt,station
360674726,Würzbach (Saar),49.2443873,7.1928050,station,station
361220466,Pegnitz,49.7588731,11.5476588,station,station
361351523,Freital-Coßmannsdorf,50.9768935,13.6249683,halt,stop_position
361352315,Spechtritz,50.9526134,13.6389033,halt,stop_position
361452501,Bachern,48.2790228,11.3817221,halt,station
363802430,Laudenbach (Bergstraße),49.6118447,8.6446043,halt,
364415461,Alzenau (Unterfr),50.0886940,9.0655653,station,station
364663650,Neu Isenburg,50.0532493,8.6657209,station,station
364673115,Rehfeld (Falkenberg/Elster),51.5797407,13.1538761,station,station
364718959,Gangloffsömmern,51.1911232,10.9551617,halt,stop_position
364771601,Neunkirchen (Saar)-Wellesweiler,49.3494734,7.2268741,halt,station
365968532,Wieslensdorf,49.1497923,9.4222937,halt,station
365969518,Willsbach,49.1426491,9.3578161,halt,
365970785,Bretzfeld,49.1729500,9.4405668,halt,
365971004,Bitzfeld,49.1872331,9.4532979,halt,
366293689,Panoramastation (kein Halt),48.7502206,8.5463041,halt,stop_position
366660635,Edling,48.0584605,12.1631178,halt,station
366761345,Hämerten,52.5990107,11.9716335,halt,station
366941105,Hailer-Meerholz,50.1897960,9.1508168,station,stop_position
367537461,Plettenberg,51.2319049,7.8687782,station,station
367558923,Marquardt,52.4586526,12.9717877,halt,
369546862,Rümmingen,47.6429587,7.6406902,halt,
369597193,Schmiedefeld,50.6056552,10.8172476,halt,station
369740408,Oberbimbach,50.5772025,9.5641692,halt,stop_position
370271848,Stadthagen West,52.3311063,9.1832350,halt,
370537470,Drachenfels,50.6645355,7.2109198,halt,
370554176,Lausheim-Blumegg,47.7925274,8.4929701,halt,
370758439,Schönheide Süd,50.4749208,12.5147903,station,station
370762185,Tannenbergsthal (Vogtl),50.4503130,12.4711097,station,
370762325,Rautenkranz,50.4635594,12.4929109,station,
370762846,Schönheide Ost,50.5042795,12.5552859,station,station
370820668,Klanxbüll,54.8625842,8.6755903,station,station
370829110,Ruhstorf,48.4336142,13.3351386,halt,station
371080516,Neudenau,49.2884478,9.2708909,halt,
371081919,Adelsheim Ost,49.4032763,9.3955117,halt,
371230571,Bork (Westf),51.6691357,7.4563247,station,station
372423290,Türkismühle,49.5805009,7.1147913,station,station
372447585,Gatersleben,51.8281323,11.2912508,halt,station
372557847,Thale Musestieg,51.7514699,11.0468921,halt,stop_position
372821385,Schalchen,48.0595949,12.5710221,halt,station
372916958,Brauerei,50.5919563,7.2591152,halt,station
373260914,Gumpenried-Asbach,49.0720556,13.0005019,halt,station
373267606,Nußberg-Schönau,49.0706312,12.9653281,station,station
373267680,Gstadt,49.0644018,12.9440975,halt,station
373799454,Haselbach,51.0707554,12.4286043,station,station
373859784,Wendisch-Rietz,52.2068434,14.0095661,halt,station
374115570,Neustadt (b Coburg),50.3327227,11.1217161,station,station
375993475,Hemmersdorf (Saar),49.3540667,6.6155387,station,station
376015408,Twistringen,52.7916813,8.6444668,station,station
376037234,Friesdorf,51.5894909,11.3021376,halt,stop_position
376142577,Leipzig Hauptbahnhof,51.3465518,12.3830858,station,station
377079078,Viechtach,49.0782901,12.8902532,station,station
378287029,Willebadessen,51.6217211,9.0118937,station,station
378696901,Keitum,54.8888554,8.3689528,station,station
379769917,Dannenwalde (Gransee),53.0809699,13.1807989,halt,station
380536713,Varresbecker Straße,51.2466602,7.1071276,halt,stop_position
381305565,Salzhausen,53.2254508,10.1637953,station,station
382368016,Wolfen (Bitterfeld),51.6611965,12.2795161,station,station
383078569,Kronach,50.2397121,11.3201881,station,station
383748096,Strullendorf,49.8455781,10.9617147,halt,station
383980483,Bad Höhenstadt,48.4947084,13.3232004,station,station
383980655,Neustift (bei Passau),48.5668854,13.3945217,station,station
383982377,Guxhagen,51.2042788,9.4821672,halt,station
385123598,Anzenkirchen,48.4347545,13.0218163,station,station
385206868,Massing,48.3939693,12.6078560,station,station
385292158,Zennern,51.1121266,9.3172847,halt,station
385315039,Tiergarten,51.7960226,11.7274449,station,station
385315047,Paradies,51.7908644,11.7119989,station,station
385315061,Rosenhag,51.7978212,11.7314353,station,station
385315063,Sportforum,51.7947679,11.7208709,station,station
385566725,Bierbach,49.2619419,7.2819093,halt,station
385724151,Frankenstein (Pfalz),49.4389055,7.9702176,halt,station
386519075,Klasdorf Glashütte,52.0216210,13.5433631,halt,station
386519101,Drahnsdorf,51.9157238,13.5814633,halt,station
386894265,Melsungen-Röhrenfurth,51.1543643,9.5484533,halt,station
387411404,Gummersbach,51.0230819,7.5661103,station,station
388308854,Bad Imnau,48.4043307,8.7702018,station,station
388308864,Rangendingen,48.3810573,8.8939288,station,station
388359953,Küstrin-Kietz,52.5684775,14.6077687,station,station
388587956,Eschenbach (b Markt Erlbach),49.4821694,10.6715217,halt,station
388616052,Herrensee,52.5298716,13.8866890,halt,station
388616054,Rehfelde,52.5284716,13.9227127,station,station
388616057,Obersdorf,52.5368864,14.1671011,halt,station
388619045,Trebnitz (Mark),52.5382192,14.2166951,halt,station
388631816,Alt Rosenthal,52.5503411,14.2784472,halt,station
388631820,Seelow-Gusow,52.5592732,14.3515309,halt,station
388631832,Golzow (Oderbruch),52.5625685,14.5122717,halt,station
388631837,Gorgast,52.5632543,14.5513970,halt,station
389523167,Küps,50.1958806,11.2682809,halt,
389527850,Gundelsdorf,50.2804589,11.3011587,halt,station
389527856,Pressig-Rothenkirchen,50.3489060,11.3109281,station,station
391411415,Medewitz (Mark),52.0610503,12.3920431,station,station
391411805,Wiesenburg (Mark),52.0988047,12.4313672,station,station
391518524,Volkach-Astheim,49.8643428,10.2181011,halt,station
392874225,Rammingen (Bay),48.0525381,10.5894434,halt,stop_position
393222102,Schalksmühle,51.2405511,7.5325914,halt,station
393222103,Dahlerbrück,51.2520007,7.5169973,halt,station
393714581,Eisenärzt,47.7961075,12.6382403,halt,station
393909977,Förbau,50.2075127,11.9106204,halt,station
393960232,Boppard-Buchholz,50.2107590,7.5545466,halt,station
393960270,Boppard-Fleckertshöhe,50.1978428,7.5778211,halt,station
393960304,Ehr,50.1758229,7.5714822,halt,
393960334,Emmelshausen,50.1576397,7.5605060,station,station
395824106,Keßlerturm,51.7922206,11.7164998,station,station
401890749,Langen (Hannover),53.6017212,8.5967745,station,station
402988102,Witzschdorf,50.7751388,13.0884824,halt,station
403037928,Landhaus,48.7203961,9.1656480,station,station
403038018,Plieningen,48.7102928,9.2017553,station,station
403164758,Niederschelden Nord,50.8440916,7.9705118,halt,station
403879579,Steinwiesen,50.2924778,11.4622378,station,station
403879582,Kronach Mauthaus,50.3235972,11.4947571,halt,station
404543422,Worms-Pfeddersheim,49.6346432,8.2800384,halt,station
409013722,Sternhaus-Ramberg,51.6902241,11.1274818,station,station
409542576,Trochtelfingen,48.3074712,9.2461096,station,station
409542577,Trochtelfingen ALB-GOLD,48.3288991,9.2459862,halt,station
409542578,Haidkapelle,48.3610432,9.2615631,station,station
409544659,Parkplatz Nachtigallstraße,51.4276539,7.3279921,halt,stop_position
409544668,Gruben- und Feldbahnmuseum,51.4283321,7.3250378,station,stop_position
409592557,Petersaurach,49.3037599,10.7452505,halt,station
410086224,Elstal,52.5475156,13.0005443,halt,station
410954398,Haldern (Rheinland),51.7731356,6.4549056,halt,station
410954399,Empel-Rees,51.7987149,6.4162860,station,station
412252746,Ebensfeld,50.0688746,10.9547522,halt,station
412719035,Beilrode,51.5709996,13.0649961,halt,station
412850022,Möckern,52.1429404,11.9522691,halt,
413437785,Brigachtal Kirchdorf,48.0143956,8.4679007,halt,station
413438294,Brigachtal Klengen,48.0074411,8.4657977,halt,station
413446019,Vormeppen,52.7148944,7.3078511,halt,
413446074,Schleper,52.7020359,7.4190648,halt,
413446105,Haselünne,52.6772097,7.4845020,station,station
413446172,Herzlake,52.6951399,7.6042959,halt,
413482785,Sottrum,53.1013048,9.2502282,station,station
413518774,Bahnhof Küchwaldwiese,50.8475096,12.9096416,station,station
414734124,Grafenau,48.8561549,13.3935155,halt,stop_position
415265417,Bf Auensee,51.3702911,12.3196723,station,station
415372305,Meitzendorf,52.2093184,11.5590467,halt,stop_position
415399774,Niederschelden,50.8395561,7.9658264,station,station
415400404,Mudersbach,50.8274575,7.9516651,halt,station
415412772,Loburg,52.1157443,12.0880386,station,
415558860,Groß Ammensleben,52.2354345,11.5257571,station,stop_position
416152727,Erdmannhausen,48.9482912,9.2992224,halt,stop_position
416577357,Arrach,49.1952996,13.0028529,halt,station
416864673,Miltach,49.1640126,12.7682350,halt,station
416864962,Reichenau (Baden),47.6892259,9.1262902,halt,
417328783,Schönebeck-Bad Salzelmen,51.9983776,11.7235996,station,station
418943961,Giersleben,51.7638706,11.5675809,halt,station
418974032,Saarlouis Hbf,49.3277464,6.7502575,station,station
419038708,Schierstedt,51.7514786,11.5212638,halt,station
419505406,Buchenau (Lahn),50.8705367,8.6014302,station,station
419817181,Käpt’n Blaubärs Wunderland,47.7113857,9.5938572,halt,
419817194,Grüne Oase,47.7107510,9.5962435,halt,
420130053,Miesenbach,49.4564414,7.5482753,halt,station
420161423,Grünstädtel,50.5298718,12.8177377,station,station
420168524,Raschau,50.5338240,12.8411837,halt,station
420168540,Markersbach,50.5345211,12.8604928,station,station
424227276,Zwingenberg (Bergstr),49.7258826,8.6089212,station,station
